기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2017,1,A,골목상권,1000972,구천면로41길,73,614,227,36,1,,85,417,315,61,,,,52,151847494
2017,4,A,골목상권,1000971,구천면로36길,31,295,60,,,,21,256,78,,,,,54,164866622
2017,3,A,골목상권,1000971,구천면로36길,31,295,60,,,,21,256,78,,,,,54,164866622
2017,2,A,골목상권,1000971,구천면로36길,31,295,60,,,,21,256,78,,,,,54,164866622
2017,1,A,골목상권,1000971,구천면로36길,31,295,60,,,,21,256,78,,,,,54,164866622
2017,4,A,골목상권,1000970,고덕로61길,4,24,,,,,,23,1,,,,,54,175958333
2017,3,A,골목상권,1000970,고덕로61길,4,24,,,,,,23,1,,,,,54,175958333
2017,2,A,골목상권,1000970,고덕로61길,4,24,,,,,,23,1,,,,,54,175958333
2017,1,A,골목상권,1000970,고덕로61길,4,24,,,,,,23,1,,,,,54,175958333
2017,4,A,골목상권,1000969,고덕로25길,27,167,191,19,6,,34,153,73,116,7,,,56,162405466
2017,3,A,골목상권,1000969,고덕로25길,27,167,191,19,6,,34,153,73,116,7,,,56,162405466
2017,2,A,골목상권,1000969,고덕로25길,27,167,191,19,6,,34,153,73,116,7,,,56,162405466
2017,1,A,골목상권,1000969,고덕로25길,27,167,191,19,6,,34,153,73,116,7,,,56,162405466
2017,4,A,골목상권,1000968,고덕로10길,37,249,104,5,,,69,211,76,2,,,,52,143030716
2017,3,A,골목상권,1000968,고덕로10길,37,249,104,5,,,69,211,76,2,,,,52,143030716
2017,2,A,골목상권,1000968,고덕로10길,37,249,104,5,,,69,211,76,2,,,,52,143030716
2017,1,A,골목상권,1000968,고덕로10길,37,249,104,5,,,69,211,76,2,,,,52,143030716
2017,4,A,골목상권,1000967,강동대로53길,73,361,396,57,57,2,67,304,297,164,23,,18,70,197368660
2017,3,A,골목상권,1000967,강동대로53길,73,361,396,57,57,2,67,304,297,164,23,,18,70,197368660
2017,2,A,골목상권,1000967,강동대로53길,73,361,396,57,57,2,67,304,297,164,23,,18,70,197368660
2017,1,A,골목상권,1000967,강동대로53길,73,361,396,57,57,2,67,304,297,164,23,,18,70,197368660
2017,4,A,골목상권,1000966,풍성로25길,11,33,13,1,,,2,40,5,,,,,61,162117316
2017,3,A,골목상권,1000966,풍성로25길,11,33,13,1,,,2,40,5,,,,,61,162117316
2017,2,A,골목상권,1000966,풍성로25길,11,33,13,1,,,2,40,5,,,,,61,162117316
2017,1,A,골목상권,1000966,풍성로25길,11,33,13,1,,,2,40,5,,,,,61,162117316
2017,4,A,골목상권,1000965,오금로46길,56,369,109,13,66,19,38,241,156,82,59,,,59,196958274
2017,3,A,골목상권,1000965,오금로46길,56,369,109,13,66,19,38,241,156,82,59,,,59,196958274
2017,2,A,골목상권,1000965,오금로46길,56,369,109,13,66,19,38,241,156,82,59,,,59,196958274
2017,1,A,골목상권,1000965,오금로46길,56,369,109,13,66,19,38,241,156,82,59,,,59,196958274
2017,4,A,골목상권,1000964,오금로36길,68,404,162,15,13,,101,279,174,33,7,,,55,177654294
2017,3,A,골목상권,1000964,오금로36길,68,404,162,15,13,,101,279,174,33,7,,,55,177654294
2017,2,A,골목상권,1000964,오금로36길,68,404,162,15,13,,101,279,174,33,7,,,55,177654294
2017,1,A,골목상권,1000964,오금로36길,68,404,162,15,13,,101,279,174,33,7,,,55,177654294
2017,4,A,골목상권,1000963,오금로11길,155,1153,182,20,3,19,259,765,292,38,4,,19,51,170939680
2017,3,A,골목상권,1000963,오금로11길,155,1153,182,20,3,19,259,765,292,38,4,,19,51,170939680
2017,2,A,골목상권,1000963,오금로11길,155,1153,182,20,3,19,259,765,292,38,4,,19,51,170939680
2017,1,A,골목상권,1000963,오금로11길,155,1153,182,20,3,19,259,765,292,38,4,,19,51,170939680
2017,4,A,골목상권,1000962,양재대로72길,23,168,326,154,,,4,155,93,131,205,60,,70,248219420
2017,3,A,골목상권,1000962,양재대로72길,23,168,326,154,,,4,155,93,131,205,60,,70,248219420
2017,2,A,골목상권,1000962,양재대로72길,23,168,326,154,,,4,155,93,131,205,60,,70,248219420
2017,1,A,골목상권,1000962,양재대로72길,23,168,326,154,,,4,155,93,131,205,60,,70,248219420
2017,4,A,골목상권,1000961,양재대로71길,29,145,108,5,36,21,26,93,134,5,14,24,19,66,231373799
2017,3,A,골목상권,1000961,양재대로71길,29,145,108,5,36,21,26,93,134,5,14,24,19,66,231373799
2017,2,A,골목상권,1000961,양재대로71길,29,145,108,5,36,21,26,93,134,5,14,24,19,66,231373799
2017,1,A,골목상권,1000961,양재대로71길,29,145,108,5,36,21,26,93,134,5,14,24,19,66,231373799
2017,4,A,골목상권,1000960,양재대로64길,48,331,78,52,25,,51,229,125,3,19,58,1,59,197481841
2017,3,A,골목상권,1000960,양재대로64길,48,331,78,52,25,,51,229,125,3,19,58,1,59,197481841
2017,2,A,골목상권,1000960,양재대로64길,48,331,78,52,25,,51,229,125,3,19,58,1,59,197481841
2017,1,A,골목상권,1000960,양재대로64길,48,331,78,52,25,,51,229,125,3,19,58,1,59,197481841
2017,4,A,골목상권,1000959,양재대로62길,20,386,37,1,,18,61,95,48,220,,18,,60,193816707
2017,3,A,골목상권,1000959,양재대로62길,20,386,37,1,,18,61,95,48,220,,18,,60,193816707
2017,2,A,골목상권,1000959,양재대로62길,20,386,37,1,,18,61,95,48,220,,18,,60,193816707
2017,1,A,골목상권,1000959,양재대로62길,20,386,37,1,,18,61,95,48,220,,18,,60,193816707
2017,4,A,골목상권,1000958,송파대로30길,13,126,40,229,96,,71,52,12,121,175,30,30,51,184995966
2017,3,A,골목상권,1000958,송파대로30길,13,126,40,229,96,,71,52,12,121,175,30,30,51,184995966
2017,2,A,골목상권,1000958,송파대로30길,13,126,40,229,96,,71,52,12,121,175,30,30,51,184995966
2017,1,A,골목상권,1000958,송파대로30길,13,126,40,229,96,,71,52,12,121,175,30,30,51,184995966
2017,4,A,골목상권,1000957,송이로36길,72,505,283,32,1,,92,305,267,151,6,,,56,193091954
2017,3,A,골목상권,1000957,송이로36길,72,505,283,32,1,,92,305,267,151,6,,,56,193091954
2017,2,A,골목상권,1000957,송이로36길,72,505,283,32,1,,92,305,267,151,6,,,56,193091954
2017,1,A,골목상권,1000957,송이로36길,72,505,283,32,1,,92,305,267,151,6,,,56,193091954
2017,4,A,골목상권,1000956,송이로32길,123,1052,268,13,1,1,151,691,277,150,65,1,,49,171367487
2017,3,A,골목상권,1000956,송이로32길,123,1052,268,13,1,1,151,691,277,150,65,1,,49,171367487
2017,2,A,골목상권,1000956,송이로32길,123,1052,268,13,1,1,151,691,277,150,65,1,,49,171367487
2017,1,A,골목상권,1000956,송이로32길,123,1052,268,13,1,1,151,691,277,150,65,1,,49,171367487
2017,4,A,골목상권,1000955,송이로23길,132,977,253,27,1,18,195,610,358,91,3,1,18,51,173394895
2017,3,A,골목상권,1000955,송이로23길,132,977,253,27,1,18,195,610,358,91,3,1,18,51,173394895
2017,2,A,골목상권,1000955,송이로23길,132,977,253,27,1,18,195,610,358,91,3,1,18,51,173394895
2017,1,A,골목상권,1000955,송이로23길,132,977,253,27,1,18,195,610,358,91,3,1,18,51,173394895
2017,4,A,골목상권,1000954,삼전로13길,172,1424,207,36,28,,329,930,298,92,19,3,24,47,176472853
2017,3,A,골목상권,1000954,삼전로13길,172,1424,207,36,28,,329,930,298,92,19,3,24,47,176472853
2017,2,A,골목상권,1000954,삼전로13길,172,1424,207,36,28,,329,930,298,92,19,3,24,47,176472853
2017,1,A,골목상권,1000954,삼전로13길,172,1424,207,36,28,,329,930,298,92,19,3,24,47,176472853
2017,4,A,골목상권,1000953,백제고분로50길,261,1810,662,96,12,,289,1179,771,215,126,,,55,186420341
2017,3,A,골목상권,1000953,백제고분로50길,261,1810,662,96,12,,289,1179,771,215,126,,,55,186420341
2017,2,A,골목상권,1000953,백제고분로50길,261,1810,662,96,12,,289,1179,771,215,126,,,55,186420341
2017,1,A,골목상권,1000953,백제고분로50길,261,1810,662,96,12,,289,1179,771,215,126,,,55,186420341
2017,4,A,골목상권,1000952,백제고분로46길,79,598,143,4,1,1,123,429,178,15,1,,1,49,167088390
2017,3,A,골목상권,1000952,백제고분로46길,79,598,143,4,1,1,123,429,178,15,1,,1,49,167088390
2017,2,A,골목상권,1000952,백제고분로46길,79,598,143,4,1,1,123,429,178,15,1,,1,49,167088390
2017,1,A,골목상권,1000952,백제고분로46길,79,598,143,4,1,1,123,429,178,15,1,,1,49,167088390
2017,4,A,골목상권,1000951,백제고분로45길,137,1033,406,13,2,,200,565,313,217,157,2,,49,181960906
2017,3,A,골목상권,1000951,백제고분로45길,137,1033,406,13,2,,200,565,313,217,157,2,,49,181960906
2017,2,A,골목상권,1000951,백제고분로45길,137,1033,406,13,2,,200,565,313,217,157,2,,49,181960906
2017,1,A,골목상권,1000951,백제고분로45길,137,1033,406,13,2,,200,565,313,217,157,2,,49,181960906
2017,4,A,골목상권,1000950,백제고분로42길,139,1121,167,20,1,,307,698,267,27,10,,,46,162220526
2017,3,A,골목상권,1000950,백제고분로42길,139,1121,167,20,1,,307,698,267,27,10,,,46,162220526
2017,2,A,골목상권,1000950,백제고분로42길,139,1121,167,20,1,,307,698,267,27,10,,,46,162220526
2017,1,A,골목상권,1000950,백제고분로42길,139,1121,167,20,1,,307,698,267,27,10,,,46,162220526
2017,4,A,골목상권,1000949,백제고분로39길,117,904,138,14,1,2,164,566,244,72,11,,2,48,183468506
2017,3,A,골목상권,1000949,백제고분로39길,117,904,138,14,1,2,164,566,244,72,11,,2,48,183468506
2017,2,A,골목상권,1000949,백제고분로39길,117,904,138,14,1,2,164,566,244,72,11,,2,48,183468506
2017,1,A,골목상권,1000949,백제고분로39길,117,904,138,14,1,2,164,566,244,72,11,,2,48,183468506
2017,4,A,골목상권,1000948,백제고분로34길,250,1799,393,37,8,,295,1205,617,100,19,1,,51,177022826
2017,3,A,골목상권,1000948,백제고분로34길,250,1799,393,37,8,,295,1205,617,100,19,1,,51,177022826
2017,2,A,골목상권,1000948,백제고분로34길,250,1799,393,37,8,,295,1205,617,100,19,1,,51,177022826
2017,1,A,골목상권,1000948,백제고분로34길,250,1799,393,37,8,,295,1205,617,100,19,1,,51,177022826
2017,4,A,골목상권,1000947,백제고분로33길,205,1603,252,69,3,2,381,1119,323,97,7,1,1,48,162061206
2017,3,A,골목상권,1000947,백제고분로33길,205,1603,252,69,3,2,381,1119,323,97,7,1,1,48,162061206
2017,2,A,골목상권,1000947,백제고분로33길,205,1603,252,69,3,2,381,1119,323,97,7,1,1,48,162061206
2017,1,A,골목상권,1000947,백제고분로33길,205,1603,252,69,3,2,381,1119,323,97,7,1,1,48,162061206
2017,4,A,골목상권,1000946,백제고분로32길,219,1565,303,48,4,,314,1066,443,89,8,,,52,173314791
2017,3,A,골목상권,1000946,백제고분로32길,219,1565,303,48,4,,314,1066,443,89,8,,,52,173314791
2017,2,A,골목상권,1000946,백제고분로32길,219,1565,303,48,4,,314,1066,443,89,8,,,52,173314791
2017,1,A,골목상권,1000946,백제고분로32길,219,1565,303,48,4,,314,1066,443,89,8,,,52,173314791
2017,4,A,골목상권,1000945,백제고분로31길,213,1717,212,39,8,,447,1082,344,90,13,,,47,161940248
2017,3,A,골목상권,1000945,백제고분로31길,213,1717,212,39,8,,447,1082,344,90,13,,,47,161940248
2017,2,A,골목상권,1000945,백제고분로31길,213,1717,212,39,8,,447,1082,344,90,13,,,47,161940248
2017,1,A,골목상권,1000945,백제고분로31길,213,1717,212,39,8,,447,1082,344,90,13,,,47,161940248
2017,4,A,골목상권,1000944,백제고분로22길,234,1683,317,42,5,,358,1172,424,84,9,,,50,168552728
2017,3,A,골목상권,1000944,백제고분로22길,234,1683,317,42,5,,358,1172,424,84,9,,,50,168552728
2017,2,A,골목상권,1000944,백제고분로22길,234,1683,317,42,5,,358,1172,424,84,9,,,50,168552728
2017,1,A,골목상권,1000944,백제고분로22길,234,1683,317,42,5,,358,1172,424,84,9,,,50,168552728
2017,4,A,골목상권,1000943,백제고분로21길,66,608,64,13,,1,131,442,89,20,3,,1,46,160235198
2017,3,A,골목상권,1000943,백제고분로21길,66,608,64,13,,1,131,442,89,20,3,,1,46,160235198
2017,2,A,골목상권,1000943,백제고분로21길,66,608,64,13,,1,131,442,89,20,3,,1,46,160235198
2017,1,A,골목상권,1000943,백제고분로21길,66,608,64,13,,1,131,442,89,20,3,,1,46,160235198
2017,4,A,골목상권,1000942,마천로51길,42,356,82,,1,,2,306,118,13,,,,52,180272460
2017,3,A,골목상권,1000942,마천로51길,42,356,82,,1,,2,306,118,13,,,,52,180272460
2017,2,A,골목상권,1000942,마천로51길,42,356,82,,1,,2,306,118,13,,,,52,180272460
2017,1,A,골목상권,1000942,마천로51길,42,356,82,,1,,2,306,118,13,,,,52,180272460
2017,4,A,골목상권,1000941,동남로20길,63,475,418,16,,1,75,298,205,250,82,,,51,188459634
2017,3,A,골목상권,1000941,동남로20길,63,475,418,16,,1,75,298,205,250,82,,,51,188459634
2017,2,A,골목상권,1000941,동남로20길,63,475,418,16,,1,75,298,205,250,82,,,51,188459634
2017,1,A,골목상권,1000941,동남로20길,63,475,418,16,,1,75,298,205,250,82,,,51,188459634
2017,4,A,골목상권,1000940,거마로20길,32,211,22,,,,13,191,29,,,,,50,161671673
2017,3,A,골목상권,1000940,거마로20길,32,211,22,,,,13,191,29,,,,,50,161671673
2017,2,A,골목상권,1000940,거마로20길,32,211,22,,,,13,191,29,,,,,50,161671673
2017,1,A,골목상권,1000940,거마로20길,32,211,22,,,,13,191,29,,,,,50,161671673
2017,4,A,골목상권,1000939,학동로77길,14,310,371,109,87,1,18,148,34,66,75,207,330,81,476540494
2017,3,A,골목상권,1000939,학동로77길,14,310,371,109,87,1,18,148,34,66,75,207,330,81,476540494
2017,2,A,골목상권,1000939,학동로77길,14,310,371,109,87,1,18,148,34,66,75,207,330,81,476540494
2017,1,A,골목상권,1000939,학동로77길,14,310,371,109,87,1,18,148,34,66,75,207,330,81,476540494
2017,4,A,골목상권,1000938,학동로6길,35,266,33,6,2,,40,187,54,18,6,2,,49,190305307
2017,3,A,골목상권,1000938,학동로6길,35,266,33,6,2,,40,187,54,18,6,2,,49,190305307
2017,2,A,골목상권,1000938,학동로6길,35,266,33,6,2,,40,187,54,18,6,2,,49,190305307
2017,1,A,골목상권,1000938,학동로6길,35,266,33,6,2,,40,187,54,18,6,2,,49,190305307
2017,4,A,골목상권,1000937,학동로56길,11,81,7,45,52,85,6,68,12,2,1,1,180,85,562676761
2017,3,A,골목상권,1000937,학동로56길,11,81,7,45,52,85,6,68,12,2,1,1,180,85,562676761
2017,2,A,골목상권,1000937,학동로56길,11,81,7,45,52,85,6,68,12,2,1,1,180,85,562676761
2017,1,A,골목상권,1000937,학동로56길,11,81,7,45,52,85,6,68,12,2,1,1,180,85,562676761
2017,4,A,골목상권,1000936,학동로38길,28,200,112,46,2,,14,154,64,28,18,68,14,56,236070532
2017,3,A,골목상권,1000936,학동로38길,28,200,112,46,2,,14,154,64,28,18,68,14,56,236070532
2017,2,A,골목상권,1000936,학동로38길,28,200,112,46,2,,14,154,64,28,18,68,14,56,236070532
2017,1,A,골목상권,1000936,학동로38길,28,200,112,46,2,,14,154,64,28,18,68,14,56,236070532
2017,4,A,골목상권,1000935,테헤란로81길,6,43,4,,1,,8,28,9,2,,1,,48,187734259
2017,3,A,골목상권,1000935,테헤란로81길,6,43,4,,1,,8,28,9,2,,1,,48,187734259
2017,2,A,골목상권,1000935,테헤란로81길,6,43,4,,1,,8,28,9,2,,1,,48,187734259
2017,1,A,골목상권,1000935,테헤란로81길,6,43,4,,1,,8,28,9,2,,1,,48,187734259
2017,4,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,,71,116,6,28,2,1,65,245493995
2017,3,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,,71,116,6,28,2,1,65,245493995
2017,2,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,,71,116,6,28,2,1,65,245493995
2017,1,A,골목상권,1000934,일원로9길,39,179,14,12,18,1,,71,116,6,28,2,1,65,245493995
2017,4,A,골목상권,1000933,일원로3길,32,164,85,5,,,,65,87,16,25,48,13,59,265889592
2017,3,A,골목상권,1000933,일원로3길,32,164,85,5,,,,65,87,16,25,48,13,59,265889592
2017,2,A,골목상권,1000933,일원로3길,32,164,85,5,,,,65,87,16,25,48,13,59,265889592
2017,1,A,골목상권,1000933,일원로3길,32,164,85,5,,,,65,87,16,25,48,13,59,265889592
2017,4,A,골목상권,1000932,영동대로65길,72,228,167,49,9,5,5,58,138,110,86,37,24,72,372289078
2017,3,A,골목상권,1000932,영동대로65길,72,228,167,49,9,5,5,58,138,110,86,37,24,72,372289078
2017,2,A,골목상권,1000932,영동대로65길,72,228,167,49,9,5,5,58,138,110,86,37,24,72,372289078
2017,1,A,골목상권,1000932,영동대로65길,72,228,167,49,9,5,5,58,138,110,86,37,24,72,372289078
2017,4,A,골목상권,1000931,영동대로112길,41,339,307,174,54,89,1,107,75,63,71,168,478,81,533841330
2017,3,A,골목상권,1000931,영동대로112길,41,339,307,174,54,89,1,107,75,63,71,168,478,81,533841330
2017,2,A,골목상권,1000931,영동대로112길,41,339,307,174,54,89,1,107,75,63,71,168,478,81,533841330
2017,1,A,골목상권,1000931,영동대로112길,41,339,307,174,54,89,1,107,75,63,71,168,478,81,533841330
2017,4,A,골목상권,1000930,언주로81길,66,763,289,51,11,41,105,575,118,104,63,148,42,61,240857785
2017,3,A,골목상권,1000930,언주로81길,66,763,289,51,11,41,105,575,118,104,63,148,42,61,240857785
2017,2,A,골목상권,1000930,언주로81길,66,763,289,51,11,41,105,575,118,104,63,148,42,61,240857785
2017,1,A,골목상권,1000930,언주로81길,66,763,289,51,11,41,105,575,118,104,63,148,42,61,240857785
2017,4,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,5,63,50,5,20,11,62,62,266999077
2017,3,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,5,63,50,5,20,11,62,62,266999077
2017,2,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,5,63,50,5,20,11,62,62,266999077
2017,1,A,골목상권,1000929,압구정로2길,16,107,90,17,2,,5,63,50,5,20,11,62,62,266999077
2017,4,A,골목상권,1000928,선릉로18길,51,213,61,7,1,1,4,115,108,40,9,2,5,59,257145814
2017,3,A,골목상권,1000928,선릉로18길,51,213,61,7,1,1,4,115,108,40,9,2,5,59,257145814
2017,2,A,골목상권,1000928,선릉로18길,51,213,61,7,1,1,4,115,108,40,9,2,5,59,257145814
2017,1,A,골목상권,1000928,선릉로18길,51,213,61,7,1,1,4,115,108,40,9,2,5,59,257145814
2017,4,A,골목상권,1000927,선릉로146길,30,175,45,9,1,1,2,70,102,39,15,1,2,57,265540814
2017,3,A,골목상권,1000927,선릉로146길,30,175,45,9,1,1,2,70,102,39,15,1,2,57,265540814
2017,2,A,골목상권,1000927,선릉로146길,30,175,45,9,1,1,2,70,102,39,15,1,2,57,265540814
2017,1,A,골목상권,1000927,선릉로146길,30,175,45,9,1,1,2,70,102,39,15,1,2,57,265540814
2017,4,A,골목상권,1000926,선릉로133길,34,216,187,17,3,1,29,144,59,141,38,12,1,54,237433758
2017,3,A,골목상권,1000926,선릉로133길,34,216,187,17,3,1,29,144,59,141,38,12,1,54,237433758
2017,2,A,골목상권,1000926,선릉로133길,34,216,187,17,3,1,29,144,59,141,38,12,1,54,237433758
2017,1,A,골목상권,1000926,선릉로133길,34,216,187,17,3,1,29,144,59,141,38,12,1,54,237433758
2017,4,A,골목상권,1000925,선릉로132길,23,168,146,187,35,,29,107,33,22,7,33,305,68,383359583
2017,3,A,골목상권,1000925,선릉로132길,23,168,146,187,35,,29,107,33,22,7,33,305,68,383359583
2017,2,A,골목상권,1000925,선릉로132길,23,168,146,187,35,,29,107,33,22,7,33,305,68,383359583
2017,1,A,골목상권,1000925,선릉로132길,23,168,146,187,35,,29,107,33,22,7,33,305,68,383359583
2017,4,A,골목상권,1000924,선릉로121길,17,150,19,19,10,38,5,91,60,15,16,2,47,85,393919486
2017,3,A,골목상권,1000924,선릉로121길,17,150,19,19,10,38,5,91,60,15,16,2,47,85,393919486
2017,2,A,골목상권,1000924,선릉로121길,17,150,19,19,10,38,5,91,60,15,16,2,47,85,393919486
2017,1,A,골목상권,1000924,선릉로121길,17,150,19,19,10,38,5,91,60,15,16,2,47,85,393919486
2017,4,A,골목상권,1000923,삼성로75길,48,415,95,11,165,104,45,303,127,26,5,10,274,58,258609142
2017,3,A,골목상권,1000923,삼성로75길,48,415,95,11,165,104,45,303,127,26,5,10,274,58,258609142
2017,2,A,골목상권,1000923,삼성로75길,48,415,95,11,165,104,45,303,127,26,5,10,274,58,258609142
2017,1,A,골목상권,1000923,삼성로75길,48,415,95,11,165,104,45,303,127,26,5,10,274,58,258609142
2017,4,A,골목상권,1000922,삼성로69길,87,668,142,29,3,,48,477,215,85,15,2,,51,206315541
2017,3,A,골목상권,1000922,삼성로69길,87,668,142,29,3,,48,477,215,85,15,2,,51,206315541
2017,2,A,골목상권,1000922,삼성로69길,87,668,142,29,3,,48,477,215,85,15,2,,51,206315541
2017,1,A,골목상권,1000922,삼성로69길,87,668,142,29,3,,48,477,215,85,15,2,,51,206315541
2017,4,A,골목상권,1000921,삼성로64길,29,389,325,229,11,,6,32,47,19,151,352,347,70,434659892
2017,3,A,골목상권,1000921,삼성로64길,29,389,325,229,11,,6,32,47,19,151,352,347,70,434659892
2017,2,A,골목상권,1000921,삼성로64길,29,389,325,229,11,,6,32,47,19,151,352,347,70,434659892
2017,1,A,골목상권,1000921,삼성로64길,29,389,325,229,11,,6,32,47,19,151,352,347,70,434659892
2017,4,A,골목상권,1000920,삼성로63길,94,662,151,42,2,,124,446,165,54,63,5,,52,198546877
2017,3,A,골목상권,1000920,삼성로63길,94,662,151,42,2,,124,446,165,54,63,5,,52,198546877
2017,2,A,골목상권,1000920,삼성로63길,94,662,151,42,2,,124,446,165,54,63,5,,52,198546877
2017,1,A,골목상권,1000920,삼성로63길,94,662,151,42,2,,124,446,165,54,63,5,,52,198546877
2017,4,A,골목상권,1000919,삼성로57길,9,206,215,2,32,11,,2,17,7,14,146,280,91,587762130
