기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,당월_매출_건수,점포수,당월_매출금액/점포수,당월_매출건수/점포수,총_유동인구_수,총_직장_인구_수,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,시군구_코드
2020,2,A,골목상권,1000488,신촌로12길,LL,다이나믹,88,49,7990161546.0,314323,208,38414238.20192308,1511.1682692307693,631164,197,1529,16,50,169004365,11440
2020,2,A,골목상권,1000487,숭문길,LH,상권확장,104,57,5043776856.0,444616,137,36815889.459854014,3245.3722627737225,1070796,1467,2030,6,55,262055380,11440
2020,2,A,골목상권,1000486,숭문8길,HH,정체,162,59,33837948.0,1617,7,4833992.571428572,231.0,451350,109,742,1,56,351458333,11440
2020,2,A,골목상권,1000485,성지3길,LL,다이나믹,66,51,2807166529.0,215496,58,48399422.9137931,3715.448275862069,283101,338,806,24,53,216260000,11440
2020,2,A,골목상권,1000484,성산로4길,LL,다이나믹,101,50,2670857981.0,138205,79,33808328.87341772,1749.4303797468353,744002,855,2715,95,50,153992440,11440
2020,2,A,골목상권,1000483,성미산로32길,LL,다이나믹,57,30,2400848673.0,161972,61,39358174.96721312,2655.27868852459,427081,243,922,47,48,176571393,11440
2020,2,A,골목상권,1000482,성미산로1길,HL,상권축소,113,50,10624005881.0,249292,86,123534952.10465117,2898.7441860465115,1081720,554,2381,89,52,161904454,11440
2020,2,A,골목상권,1000481,성미산로11길,LH,상권확장,103,55,7296120050.0,290336,77,94754805.84415585,3770.5974025974024,654640,1114,2836,101,56,173926621,11440
2020,2,A,골목상권,1000480,백범로16길,LL,다이나믹,102,51,10049411263.0,502380,172,58426809.66860465,2920.813953488372,817820,1908,5377,4,60,415442377,11440
2020,2,A,골목상권,1000479,방울내로9안길,LL,다이나믹,107,52,1391853266.0,123581,46,30257679.695652176,2686.5434782608695,1777044,619,4104,119,50,187913076,11440
2020,2,A,골목상권,1000478,모래내로7길,LH,상권확장,97,60,2080466562.0,133573,73,28499541.94520548,1829.7671232876712,447678,91,1709,35,50,147498310,11440
2020,2,A,골목상권,1000477,매봉산로2길,LL,다이나믹,73,53,17368949917.0,691404,333,52159008.75975976,2076.288288288288,751761,806,2429,37,34,185437019,11440
2020,2,A,골목상권,1000476,망원로2길,LL,다이나믹,74,46,3667280130.0,303031,127,28876221.49606299,2386.0708661417325,1001720,282,3342,132,49,185413408,11440
2020,2,A,골목상권,1000475,망원로11길,LL,다이나믹,100,46,7858484871.0,389757,116,67745559.23275863,3359.9741379310344,672525,144,1523,41,49,172741106,11440
2020,2,A,골목상권,1000474,만리재옛길,HH,정체,124,60,3729071211.0,234292,115,32426706.182608694,2037.3217391304347,793152,1190,1993,47,57,274094325,11440
2020,2,A,골목상권,1000473,마포대로4길,LH,상권확장,105,54,2814879242.0,156154,68,41395282.97058824,2296.3823529411766,341886,674,650,4,62,285591514,11440
2020,2,A,골목상권,1000472,마포대로20길,HH,정체,116,60,4996958291.0,282088,81,61690843.09876543,3482.567901234568,1202623,483,1838,9,67,354294635,11440
2020,2,A,골목상권,1000471,마포대로12길,LL,다이나믹,96,49,6442576056.0,350820,116,55539448.75862069,3024.310344827586,253729,78,638,2,69,318282540,11440
2020,2,A,골목상권,1000470,동교로38길,LL,다이나믹,39,39,8656725280.0,327720,324,26718287.901234567,1011.4814814814815,565972,464,780,24,39,126576420,11440
2020,2,A,골목상권,1000469,동교로27길,LL,다이나믹,80,47,8770639142.0,522767,211,41567010.151658766,2477.5687203791467,895128,1172,1924,63,46,170035574,11440
2020,2,A,골목상권,1000468,동교로25길,LL,다이나믹,89,52,9103072645.0,419812,56,162554868.6607143,7496.642857142857,386023,1378,926,38,47,169519761,11440
2020,2,A,골목상권,1000467,동교로19길,LL,다이나믹,101,49,7136355006.0,424787,159,44882735.88679245,2671.616352201258,625708,1207,1306,31,59,215563799,11440
2020,2,A,골목상권,1000466,동교로17길,LL,다이나믹,97,49,2163755769.0,153122,59,36673826.59322034,2595.2881355932204,525968,405,1388,58,50,177225974,11440
2020,2,A,골목상권,1000465,독막로8길,LL,다이나믹,75,52,6636622465.0,381610,84,79007410.29761904,4542.976190476191,325085,441,1037,41,49,195786195,11440
2020,2,A,골목상권,1000464,독막로32길,HH,정체,122,67,1180574878.0,84637,54,21862497.740740743,1567.351851851852,606741,487,2029,42,53,214890232,11440
2020,2,A,골목상권,1000463,독막로22길,HH,정체,142,66,1314632431.0,118773,44,29878009.795454547,2699.3863636363635,394874,91,739,3,57,406504740,11440
2020,2,A,골목상권,1000462,도화길,LH,상권확장,92,60,10311668256.0,365980,127,81194238.23622048,2881.732283464567,725527,56,1025,4,75,433955882,11440
2020,2,A,골목상권,1000461,도화4길,LL,다이나믹,95,47,1386275293.0,81826,56,24754915.94642857,1461.1785714285713,463821,825,2938,15,62,331164835,11440
2020,2,A,골목상권,1000460,대흥로28길,HH,정체,131,56,3888393389.0,190661,102,38121503.813725494,1869.2254901960785,489194,50,1041,3,97,257833333,11440
2020,2,A,골목상권,1000459,대흥로21길,HH,정체,119,59,1920719534.0,179292,69,27836514.985507246,2598.4347826086955,1081309,372,2402,13,45,157510285,11440
2020,2,A,골목상권,1000458,광성로6길,HH,정체,115,57,3616186060.0,413001,69,52408493.623188406,5985.521739130435,724237,295,1484,28,49,177224986,11440
2020,2,A,골목상권,1000457,홍제내길,LH,상권확장,111,65,1910694157.0,153570,36,53074837.69444445,4265.833333333333,599664,565,3282,78,56,132777233,11410
2020,2,A,골목상권,1000456,홍연길,LH,상권확장,108,74,3198373065.0,211909,58,55144363.18965517,3653.603448275862,1034816,79,1222,24,60,134977764,11410
2020,2,A,골목상권,1000455,통일로39길,HL,상권축소,131,52,2860274433.0,151741,66,43337491.40909091,2299.1060606060605,878697,67,1553,23,57,126471278,11410
2020,2,A,골목상권,1000454,통일로37길,HH,정체,122,59,10979581745.0,676026,141,77869374.07801418,4794.510638297872,482013,611,1564,31,55,132768237,11410
2020,2,A,골목상권,1000453,통일로11길,HH,정체,144,71,2559453003.0,82279,36,71095916.75,2285.527777777778,261655,97,271,1,80,871034062,11410
2020,2,A,골목상권,1000452,충정로6길,HH,정체,112,65,6614823707.0,409453,105,62998321.01904762,3899.552380952381,301247,3185,678,1,44,108527778,11410
2020,2,A,골목상권,1000451,충정로4길,HH,정체,119,59,5250184039.0,320234,98,53573306.52040816,3267.6938775510203,420485,2044,530,3,69,219074074,11410
2020,2,A,골목상권,1000450,증가로6길,HH,정체,113,64,1767088119.0,86032,25,70683524.76,3441.28,711697,326,3080,104,47,128527351,11410
2020,2,A,골목상권,1000449,증가로23나길,HH,정체,114,57,22778609850.0,705770,241,94517053.31950207,2928.50622406639,1804541,902,5116,135,51,150326040,11410
2020,2,A,골목상권,1000448,증가로20가길,LH,상권확장,110,65,1062465761.0,77631,40,26561644.025,1940.775,1039231,336,3547,110,55,135774912,11410
2020,2,A,골목상권,1000447,증가로10길,LL,다이나믹,100,47,10045195581.0,832001,280,35875698.50357143,2971.432142857143,1052161,1463,3776,75,46,132640384,11410
2020,2,A,골목상권,1000446,응암로1길,LL,다이나믹,106,51,5576086779.0,348797,90,61956519.766666666,3875.5222222222224,842389,621,3770,135,52,150171889,11410
2020,2,A,골목상권,1000445,연희로10길,LH,상권확장,100,59,6133239752.0,301563,50,122664795.04,6031.26,708702,3448,3443,44,49,137968585,11410
2020,2,A,골목상권,1000444,신촌로37길,HH,정체,196,83,6205208192.0,182716,96,64637585.333333336,1903.2916666666667,1575625,52,772,3,39,183705882,11410
2020,2,A,골목상권,1000443,수색로8길,LH,상권확장,107,54,868713085.0,98959,44,19743479.204545453,2249.068181818182,723257,1090,3554,84,57,167850391,11410
2020,2,A,골목상권,1000442,세무서길,HH,정체,113,58,5710256432.0,404784,150,38068376.21333333,2698.56,985290,164,2472,43,52,131202945,11410
2020,2,A,골목상권,1000441,세무서2길,HH,정체,125,59,6784183818.0,548700,161,42137787.689440995,3408.0745341614906,518957,186,1496,24,52,157771223,11410
2020,2,A,골목상권,1000440,세검정로1길,HH,정체,143,70,5602239827.0,203028,185,30282377.443243243,1097.4486486486487,388564,109,1085,4,61,158997528,11410
2020,2,A,골목상권,1000439,북아현로4길,HH,정체,152,57,1298599127.0,55997,48,27054148.479166668,1166.6041666666667,4636509,350,3433,58,57,241668350,11410
2020,2,A,골목상권,1000438,모래내로15길,HH,정체,111,57,2958642123.0,181909,112,26416447.526785713,1624.1875,438513,74,10594,2,88,602176549,11410
2020,2,A,골목상권,1000437,명지대길,LL,다이나믹,79,49,4475835861.0,343557,160,27973974.13125,2147.23125,674523,107,2366,41,46,119449619,11410
2020,2,A,골목상권,1000436,독립문로8길,LH,상권확장,98,57,797152546.0,84864,44,18117103.318181816,1928.7272727272727,1493760,679,4018,43,58,203804241,11410
2020,2,A,골목상권,1000435,가재울로6길,HH,정체,116,61,6513947108.0,398063,110,59217700.981818184,3618.7545454545457,760501,168,2694,44,49,138237531,11410
2020,2,A,골목상권,1000434,통일로92길,LH,상권확장,87,74,858464328.0,102277,35,24527552.22857143,2922.2,1221059,186,5671,170,50,117739389,11380
2020,2,A,골목상권,1000433,통일로87길,HH,정체,118,54,7428978940.0,461586,142,52316753.09859155,3250.605633802817,864269,255,1882,39,53,144256751,11380
2020,2,A,골목상권,1000432,통일로78길,HL,상권축소,112,42,2101193727.0,112191,53,39645164.66037736,2116.811320754717,601000,172,4473,120,52,136111839,11380
2020,2,A,골목상권,1000431,통일로69길,HL,상권축소,124,45,1237480434.0,60606,43,28778614.744186047,1409.4418604651162,215594,107,754,54,59,171518125,11380
2020,2,A,골목상권,1000430,진흥로1길,LL,다이나믹,102,45,6718159427.0,426584,153,43909538.73856209,2788.1307189542486,1316766,310,4076,120,58,143333722,11380
2020,2,A,골목상권,1000429,진흥로12길,LH,상권확장,104,60,3969994913.0,271832,85,46705822.50588235,3198.0235294117647,1234220,392,5860,149,48,131076444,11380
2020,2,A,골목상권,1000428,증산서길,HH,정체,156,67,1418310429.0,56013,55,25787462.345454544,1018.4181818181818,471801,334,762,13,67,182153478,11380
2020,2,A,골목상권,1000427,증산로9길,LL,다이나믹,105,52,1986641162.0,151186,69,28791900.898550726,2191.1014492753625,508082,606,2673,52,58,155801163,11380
2020,2,A,골목상권,1000426,증산로5길,HL,상권축소,135,48,2567560133.0,220202,66,38902426.25757576,3336.3939393939395,640381,508,2769,50,61,160656252,11380
2020,2,A,골목상권,1000425,증산로21길,LH,상권확장,98,54,2185096366.0,184120,103,21214527.825242717,1787.5728155339805,1187041,237,5164,154,54,138406425,11380
2020,2,A,골목상권,1000424,증산로17길,LH,상권확장,110,59,1505105746.0,116154,53,28398221.62264151,2191.5849056603774,503694,161,2104,40,57,149900389,11380
2020,2,A,골목상권,1000423,증산로15길,HL,상권축소,115,50,1793809525.0,132331,51,35172735.78431372,2594.725490196078,345934,398,2420,27,55,166766602,11380
2020,2,A,골목상권,1000422,증산로13길,HH,정체,148,57,2941244612.0,157454,84,35014816.809523806,1874.452380952381,774049,79,1928,36,57,227529405,11380
2020,2,A,골목상권,1000421,응암로34길,HH,정체,121,59,2486939879.0,203992,62,40111933.53225806,3290.1935483870966,726212,231,2784,57,53,147434226,11380
2020,2,A,골목상권,1000420,응암로22길,LL,다이나믹,109,52,15524473291.0,981304,95,163415508.3263158,10329.515789473684,801511,130,1839,32,46,125499847,11380
2020,2,A,골목상권,1000419,응암로14길,HL,상권축소,113,52,1313239418.0,72604,64,20519365.90625,1134.4375,1185689,99,2518,25,53,199767044,11380
2020,2,A,골목상권,1000418,응암로13길,HL,상권축소,113,53,7450655933.0,381549,145,51383834.02068966,2631.3724137931035,524176,156,1945,47,52,147343928,11380
2020,2,A,골목상권,1000417,응암로12길,HL,상권축소,116,47,3511445318.0,164670,107,32817245.962616824,1538.9719626168223,515318,67,1470,41,51,110949542,11380
2020,2,A,골목상권,1000416,은평로8길,LL,다이나믹,102,50,5642527985.0,270696,91,62005802.03296703,2974.6813186813188,1297475,275,3444,78,56,157747962,11380
2020,2,A,골목상권,1000415,은평로3길,LL,다이나믹,101,51,3490972406.0,203077,114,30622564.96491228,1781.377192982456,715112,242,2283,60,56,138592110,11380
2020,2,A,골목상권,1000414,은평로20길,HH,정체,148,67,328140861.0,13312,22,14915493.681818182,605.0909090909091,253961,9,273,8,68,155711409,11380
2020,2,A,골목상권,1000413,은평로13길,HL,상권축소,119,50,14143449098.0,372714,228,62032671.48245614,1634.7105263157894,522935,655,3231,90,56,158028183,11380
2020,2,A,골목상권,1000412,은평로10길,HH,정체,139,57,6137404613.0,315561,102,60170633.460784316,3093.735294117647,956796,246,2913,86,53,141196708,11380
2020,2,A,골목상권,1000411,연서로5길,LL,다이나믹,87,52,4389359585.0,360887,91,48234720.71428572,3965.7912087912086,676755,647,2541,68,58,149058164,11380
2020,2,A,골목상권,1000410,연서로41길,LH,상권확장,91,58,2129577099.0,125743,66,32266319.681818184,1905.1969696969697,1326820,64,3979,78,49,117783418,11380
2020,2,A,골목상권,1000409,연서로3길,LL,다이나믹,90,49,2197185843.0,129090,73,30098436.20547945,1768.3561643835617,1006238,119,3593,96,56,153162722,11380
2020,2,A,골목상권,1000408,연서로34길,HH,정체,119,60,1577177977.0,89321,88,17922477.011363637,1015.0113636363636,618865,1310,3050,67,50,141046485,11380
2020,2,A,골목상권,1000407,연서로33길,HH,정체,116,58,1999281860.0,132963,58,34470376.89655172,2292.4655172413795,548933,109,2030,35,50,125729840,11380
2020,2,A,골목상권,1000406,연서로29길,LL,다이나믹,99,45,3643790425.0,246296,90,40486560.277777776,2736.6222222222223,845019,100,1200,19,49,159019942,11380
2020,2,A,골목상권,1000405,연서로28길,LL,다이나믹,104,50,6657966817.0,476643,134,49686319.52985074,3557.0373134328356,998747,226,3570,89,52,135692107,11380
2020,2,A,골목상권,1000404,연서로27길,LL,다이나믹,87,52,7372251190.0,412986,137,53812052.48175182,3014.4963503649633,427856,339,2881,66,51,130828177,11380
